"common.name","scientific.name","category","obs.date","count","duration.min","checklist.id","observer.id","num.observers","all.species.reported","distance.km","locality","county","protocol","park","longitude","latitude","OBJECTID_1"
"Chipping Sparrow","Spizella passerina","species","2023-08-16","2",7,"S147643042","obsr115891",1,1,NA,"Hauling Rd 1, Stacyville US-ME 45.91354, -68.73934","Penobscot","Stationary","KAWW",-68.739341,45.913538,423
"Chimney Swift","Chaetura pelagica","species","2023-08-01","3",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Chimney Swift","Chaetura pelagica","species","2023-08-02","1",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Chimney Swift","Chaetura pelagica","species","2023-08-17","1",44,"S147506454","obsr199354",1,1,12.762,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Chestnut-sided Warbler","Setophaga pensylvanica","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Common Nighthawk","Chordeiles minor","species","2023-08-04","2",10,"S146536263","obsr410073",1,1,NA,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Stationary","KAWW",-68.67456,45.8627,423
"Common Nighthawk","Chordeiles minor","species","2023-08-03","2",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Common Raven","Corvus corax","species","2023-08-17","2",44,"S147506454","obsr199354",1,1,12.762,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Common Raven","Corvus corax","species","2023-08-16","1",43,"S147491761","obsr115891",2,1,NA,"Katahdin Woods & Waters NM--Scenic Overlook Mile 6.2","Penobscot","Stationary","KAWW",-68.7472567,45.8458566,423
"Common Raven","Corvus corax","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Common Yellowthroat","Geothlypis trichas","species","2023-08-17","1",44,"S147506454","obsr199354",1,1,12.762,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Common Yellowthroat","Geothlypis trichas","species","2023-08-03","2",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Common Yellowthroat","Geothlypis trichas","species","2023-08-04","2",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Common Yellowthroat","Geothlypis trichas","species","2023-08-03","2",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Common Yellowthroat","Geothlypis trichas","species","2023-08-01","3",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Dark-eyed Junco","Junco hyemalis","species","2023-08-03","3",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Dark-eyed Junco","Junco hyemalis","species","2023-08-16","2",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Dark-eyed Junco","Junco hyemalis","species","2023-08-01","5",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Dark-eyed Junco","Junco hyemalis","species","2023-08-03","4",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Downy Woodpecker","Dryobates pubescens","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Eastern Kingbird","Tyrannus tyrannus","species","2023-08-03","1",30,"S146534878","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Esker Trail","Penobscot","Traveling","KAWW",-68.6789173,45.8664444,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-02","3",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-30","3",22,"S148619545","obsr1070306",2,1,7.958,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-03","3",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-04","3",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-03","2",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Golden-crowned Kinglet","Regulus satrapa","species","2023-08-10","2",300,"S147346932","obsr138659",1,1,9.978,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Great Blue Heron","Ardea herodias","issf","2023-08-17","1",44,"S147506454","obsr199354",1,1,12.762,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Great Blue Heron","Ardea herodias","species","2023-08-01","1",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Great Blue Heron","Ardea herodias","species","2023-08-02","1",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Gray Catbird","Dumetella carolinensis","species","2023-08-16","1",11,"S147491700","obsr115891",1,1,0.136,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-16","1",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-02","1",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-10","1",300,"S147346932","obsr138659",1,1,9.978,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Hairy Woodpecker","Leuconotopicus villosus","species","2023-08-03","1",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Hermit Thrush","Catharus guttatus","species","2023-08-01","6",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Hermit Thrush","Catharus guttatus","species","2023-08-03","4",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Hermit Thrush","Catharus guttatus","species","2023-08-03","4",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Hermit Thrush","Catharus guttatus","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Hermit Thrush","Catharus guttatus","species","2023-08-10","1",300,"S147346932","obsr138659",1,1,9.978,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Hermit Thrush","Catharus guttatus","species","2023-08-02","2",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Hermit Thrush","Catharus guttatus","species","2023-08-04","1",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Hooded Merganser","Lophodytes cucullatus","species","2023-08-04","2",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Lincoln's Sparrow","Melospiza lincolnii","species","2023-08-01","1",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Magnolia Warbler","Setophaga magnolia","species","2023-08-03","1",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Magnolia Warbler","Setophaga magnolia","species","2023-08-01","4",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Magnolia Warbler","Setophaga magnolia","species","2023-08-16","1",51,"S147491652","obsr115891",2,1,0.132,"Katahdin Woods & Waters NM--Esker Trail","Penobscot","Traveling","KAWW",-68.6789173,45.8664444,423
"Northern Flicker","Colaptes auratus","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Northern Flicker","Colaptes auratus","species","2023-08-02","1",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Northern Flicker","Colaptes auratus","species","2023-08-03","2",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Northern Flicker","Colaptes auratus","species","2023-08-04","1",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Northern Flicker","Colaptes auratus","species","2023-08-16","1",11,"S147491700","obsr115891",1,1,0.136,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Northern Flicker","Colaptes auratus","species","2023-08-01","3",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Northern Flicker","Colaptes auratus","issf","2023-08-17","1",44,"S147506454","obsr199354",1,1,12.762,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Olive-sided Flycatcher","Contopus cooperi","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Olive-sided Flycatcher","Contopus cooperi","species","2023-08-16","1",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Palm Warbler","Setophaga palmarum","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Palm Warbler","Setophaga palmarum","species","2023-08-02","3",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Palm Warbler","Setophaga palmarum","species","2023-08-04","1",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Palm Warbler","Setophaga palmarum","species","2023-08-16","4",51,"S147491652","obsr115891",2,1,0.132,"Katahdin Woods & Waters NM--Esker Trail","Penobscot","Traveling","KAWW",-68.6789173,45.8664444,423
"Palm Warbler","Setophaga palmarum","species","2023-08-16","1",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Pileated Woodpecker","Dryocopus pileatus","species","2023-08-01","2",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Pileated Woodpecker","Dryocopus pileatus","species","2023-08-03","1",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Pine Warbler","Setophaga pinus","species","2023-08-03","1",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Pine Warbler","Setophaga pinus","species","2023-08-16","3",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-16","4",70,"S147491604","obsr115891",2,1,0.159,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-03","2",105,"S146533081","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-01","6",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-03","3",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-02","2",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-04","1",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-06","1",20,"S146991584","obsr1558318",1,0,NA,"Katahdin Woods & Waters NM--Lunksoos Campsites Area","Penobscot","Stationary","KAWW",-68.6133868,45.908995,423
"Red-breasted Nuthatch","Sitta canadensis","species","2023-08-16","2",51,"S147491652","obsr115891",2,1,0.132,"Katahdin Woods & Waters NM--Esker Trail","Penobscot","Traveling","KAWW",-68.6789173,45.8664444,423
"Red Crossbill","Loxia curvirostra","species","2023-08-01","3",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Red Crossbill","Loxia curvirostra","species","2023-08-03","7",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Red-eyed Vireo","Vireo olivaceus","species","2023-08-06","3",20,"S146991584","obsr1558318",1,0,NA,"Katahdin Woods & Waters NM--Lunksoos Campsites Area","Penobscot","Stationary","KAWW",-68.6133868,45.908995,423
"Red-eyed Vireo","Vireo olivaceus","species","2023-08-01","3",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Red-eyed Vireo","Vireo olivaceus","species","2023-08-10","3",300,"S147346932","obsr138659",1,1,9.978,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Red-eyed Vireo","Vireo olivaceus","species","2023-08-03","8",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Red-eyed Vireo","Vireo olivaceus","species","2023-08-03","3",215,"S147084279","obsr231067",2,1,9,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Ruby-throated Hummingbird","Archilochus colubris","species","2023-08-16","1",43,"S147491761","obsr115891",2,1,NA,"Katahdin Woods & Waters NM--Scenic Overlook Mile 6.2","Penobscot","Stationary","KAWW",-68.7472567,45.8458566,423
"Scarlet Tanager","Piranga olivacea","species","2023-08-03","2",300,"S146533929","obsr410073",1,1,8.449,"Katahdin Woods & Waters NM--Barnard Mountain Area","Penobscot","Traveling","KAWW",-68.7543243,45.9303624,423
"Spruce Grouse","Canachites canadensis","species","2023-08-02","1",390,"S146532258","obsr410073",1,1,0.805,"Katahdin Woods & Waters NM--Sandbank Campsite","Penobscot","Traveling","KAWW",-68.67456,45.8627,423
"Spruce Grouse","Canachites canadensis","species","2023-08-04","1",60,"S146535252","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Spruce Grouse","Canachites canadensis","species","2023-08-01","1",225,"S146240908","obsr211033",1,1,8.369,"Katahdin Woods & Waters NM","Penobscot","Traveling","KAWW",-68.6896026,45.8747122,423
"Swamp Sparrow","Melospiza georgiana","species","2023-08-16","1",11,"S147491700","obsr115891",1,1,0.136,"Katahdin Woods & Waters NM--Lynx Pond, Loop Road","Penobscot","Traveling","KAWW",-68.7076136,45.8691097,423
"Swamp Sparrow","Melospiza georgiana","species","2023-08-03","1",30,"S146534878","obsr410073",1,1,0.161,"Katahdin Woods & Waters NM--Esker Trail","Penobscot","Traveling","KAWW",-68.6789173,45.8664444,423
